"","Chr","Start","End","SYMBOL","Spearman.Correlation","Spearman.P.value"
"1768","chr5",32585952,32585953,"SUB1",0.329092366642817,0.168890143643188
"1769","chr9",99984309,99984310,"SUGT1P4-STRA6LP",-0.247504743330827,0.0711666652764923
"1770","chr20",46526550,46526551,"SULF2",-0.483271390306055,0.0194867031057076
"1771","chr2",108917893,108917894,"SULT1C2",0.367439140370198,0.010194709619524
"1772","chr9",114936943,114936944,"SUSD1",0.399964085727296,0.0897502386261011
"1773","chr17",29025270,29025271,"SUZ12P1",0.555980249391342,0.0109127444345942
"1774","chr19",11486195,11486196,"SWSAP1",-0.265905249192815,0.20915898820293
"1775","chr19",15218338,15218339,"SYDE1",0.532503796947183,0.00738863948755782
"1776","chr9",93564414,93564415,"SYK",0.421983160031734,0.056720648057866
"1777","chr20",24640228,24640229,"SYNDIG1",0.233952737988698,0.307390653253378
"1778","chr14",64319770,64319771,"SYNE2",-0.21535473204265,0.375921345411352
"1779","chr15",99661189,99661190,"SYNM",-0.234493279645905,0.333891379013016
"1780","chr7",105752648,105752649,"SYPL1",0.498867495714586,0.0181082552801552
"1781","chr12",33738549,33738550,"SYT10",-0.408729709485754,0.0473610775978302
"1782","chr11",66791214,66791215,"SYT12",0.263260074994389,0.224864116337358
"1783","chr10",46970443,46970444,"SYT15",0.433881952326901,0.0436459812648364
"1784","chr1",202611730,202611731,"SYT2",0.272702032054398,0.244729337297464
"1785","chr17",47957685,47957686,"TAC4",-0.250683608919598,0.248610346012103
"1786","chr1",59041930,59041931,"TACSTD2",0.387309439170069,0.0417234838691044
"1787","chr1",28969172,28969173,"TAF12",0.629674258330539,0.0038637661633515
"1788","chr22",48886043,48886044,"TAFA5",-0.20460658338009,0.361039254916464
"1789","chr12",52400569,52400570,"TAMALIN",0.513232169039511,0.017338642263864
"1790","chr12",118809965,118809966,"TAOK3",0.469740727195013,0.0316681194398788
"1791","chr10",72540272,72540273,"TBATA",-0.242799097893768,0.302328399880389
"1792","chr22",47425141,47425142,"TBC1D22A",-0.327931226949724,0.158093771119185
"1793","chr17",36339882,36339883,"TBC1D3",-0.366815912828482,0.00878764296166712
"1794","chr17",34796942,34796943,"TBC1D3H",-0.271112011206366,0.104574464561691
"1795","chr3",186288694,186288695,"TBCCD1",-0.260426871189164,0.267453718117712
"1796","chr17",45772372,45772373,"TBKBP1",0.600068910042928,0.00660446126922336
"1797","chr3",176915533,176915534,"TBL1XR1",0.509034587172129,0.0184372127267185
"1798","chr1",119543182,119543183,"TBX15",0.2927472810286,0.223872878167057
"1799","chr17",59456978,59456979,"TBX2",-0.247634702634483,0.27912535469658
"1800","chr17",45811370,45811371,"TBX21",0.437518922610329,0.0537072120669212
"1801","chr12",115122347,115122348,"TBX3",0.443792309212546,0.0298295066350446
"1802","chr12",114852308,114852309,"TBX5-AS1",-0.264820903101557,0.246003770405359
"1803","chr7",139478266,139478267,"TBXAS1",0.533578982789908,0.0186320670772133
"1804","chr6",166581884,166581885,"TBXT",0.309673949597093,0.140864604118923
"1805","chr20",62689007,62689008,"TCEA2",0.496652084128552,0.0159213400742805
"1806","chr20",61516191,61516192,"TCFL5",0.315738042176569,0.163237467244286
"1807","chr1",152083361,152083362,"TCHH",0.328308500321317,0.109094165209408
"1808","chr1",154483394,154483395,"TDRD10",0.237758016364971,0.150608818923118
"1809","chr6",46656727,46656728,"TDRD6",-0.300909178691532,0.197333796932068
"1810","chr14",105968566,105968567,"TEDC1",-0.311012737376753,0.073395089116525
"1811","chr22",41778354,41778355,"TEF",0.465788620174837,0.0289065177434872
"1812","chr21",10144441,10144442,"TEKT4P2",-0.32592017511589,0.0735676762452785
"1813","chr4",183064282,183064283,"TENM3",0.210564928012301,0.359575079277992
"1814","chr5",6754084,6754085,"TENT4A",0.331759630088816,0.121980631484401
"1815","chr17",79204738,79204739,"TEPSIN",0.200022564747859,0.337737039795507
"1816","chr5",1295699,1295700,"TERT",-0.390134527888357,0.07265659642434
"1817","chr2",74212499,74212500,"TET3",0.451333305878661,0.0457722541505995
"1818","chrX",124288670,124288671,"TEX13C",-0.404428717882752,0.0689980260896861
"1819","chr3",51705510,51705511,"TEX264",0.521246691315683,0.0184318854560942
"1820","chr13",112337981,112337982,"TEX29",-0.244344169338953,0.299166086337293
"1821","chr6",50793545,50793546,"TFAP2B",-0.292075471698113,0.211459481326146
"1822","chr2",121816095,121816096,"TFCP2L1",-0.273284429157749,0.167815966774057
"1823","chr13",114237506,114237507,"TFDP1",-0.351281977382821,0.140285686476685
"1824","chr7",93519679,93519680,"TFPI2",-0.243647561521501,0.287188778769178
"1825","chr7",100231754,100231755,"TFR2",0.243572090070066,0.300743778587274
"1826","chr2",70780723,70780724,"TGFA",-0.303703703703704,0.13147365830684
"1827","chr16",31488023,31488024,"TGFB1I1",-0.207741133703243,0.33002079282617
"1828","chr14",76448933,76448934,"TGFB3",0.520327929203138,0.0186759621691475
"1829","chr15",71184679,71184680,"THAP10",0.318188565606655,0.171561132373209
"1830","chr2",242529516,242529517,"THAP4",-0.384781034383362,0.0770206312824291
"1831","chr20",23032026,23032027,"THBD",0.440529318294025,0.0590631307559582
"1832","chr2",88470053,88470054,"THNSL2",0.40667730256155,0.0603459153759648
"1833","chr3",63849209,63849210,"THOC7",0.378676942016667,0.0996743527499023
"1834","chr11",65123199,65123200,"TIGD3",-0.279612749473609,0.246305636831583
"1835","chr3",156392597,156392598,"TIPARP",0.392285590231309,0.0785957359236966
"1836","chr9",84303862,84303863,"TLE1",-0.218078444044608,0.342282465359171
"1837","chr15",70388315,70388316,"TLE3",0.407713636871625,0.0430651483719165
"1838","chr2",74743870,74743871,"TLX2",-0.330613858753894,0.143241768558734
"1839","chr15",102152747,102152748,"TM2D3",-0.208841241069066,0.350966790596029
"1840","chr11",64879472,64879473,"TM7SF2",0.574492280861266,0.00806514402847475
"1841","chr2",219147469,219147470,"TMBIM1",0.490554162318429,0.0239568239229491
"1842","chr9",103235931,103235932,"TMEFF1",0.361770903983223,0.0980474519336727
"1843","chr2",193059533,193059534,"TMEFF2",0.250088223672688,0.182571005869225
"1844","chr17",79317186,79317187,"TMEM105",0.524950622677282,0.00345756847347264
"1845","chr17",8079519,8079520,"TMEM107",0.507976360292734,0.0187228028869087
"1846","chr14",106025355,106025356,"TMEM121",-0.220065332686106,0.190611221006816
"1847","chr2",96917459,96917460,"TMEM127",-0.209516213939906,0.325811901203365
"1848","chr7",98467757,98467758,"TMEM130",-0.354199190330918,0.136794696513084
"1849","chr17",32906778,32906779,"TMEM132E-DT",0.518156366968264,0.0161176835008268
"1850","chr5",72594707,72594708,"TMEM174",0.433785118961572,0.0560218318283675
"1851","chr2",489076,489077,"TMEM18",-0.204491540687707,0.337810242048928
"1852","chr12",120032361,120032362,"TMEM233",-0.405502580957313,0.0443200085831544
"1853","chr6",157731577,157731578,"TMEM242",-0.390111164184575,0.00970648049017375
"1854","chr17",7308098,7308099,"TMEM256",0.248691214860752,0.230628375748085
"1855","chr5",43483624,43483625,"TMEM267",-0.340272554047794,0.0960424583069467
"1856","chr3",185217061,185217062,"TMEM41A",-0.406209776374223,0.0676682270895675
"1857","chr3",194304784,194304785,"TMEM44-AS1",-0.237247568600076,0.253494108237621
"1858","chr1",1859788,1859789,"TMEM52",0.40026075619296,0.0721869045859732
"1859","chr1",33359576,33359577,"TMEM54",0.2681470049895,0.239899689025523
"1860","chr1",226069768,226069769,"TMEM63A",0.301592350078815,0.161950392899543
"1861","chr8",125384433,125384434,"TMEM65",0.520853742378328,0.018535961836927
"1862","chr8",94767236,94767237,"TMEM67",0.375856361014718,0.0584514589496906
"1863","chr8",133769794,133769795,"TMEM71",0.342222046563931,0.139691208440873
"1864","chr10",45360106,45360107,"TMEM72",0.370593934591069,0.107722857923252
"1865","chr17",48338475,48338476,"TMEM92",-0.387349386479127,0.0827698285030834
"1866","chr11",117786038,117786039,"TMPRSS13",-0.294134327479142,0.183947145713737
"1867","chr12",29936222,29936223,"TMTC1",0.236812714655256,0.26521531279086
"1868","chr14",103590272,103590273,"TNFAIP2",0.363971959226953,0.114658648243836
"1869","chr19",6530759,6530760,"TNFSF9",0.343273171375821,0.108793306016514
"1870","chr3",171177954,171177955,"TNIK",-0.350437064311905,0.0792336675488476
"1871","chr3",195622432,195622433,"TNK2",0.484976513067095,0.0302080042524569
"1872","chr11",57091669,57091670,"TNKS1BP1",0.297131368465564,0.149186859420393
"1873","chr11",1955049,1955050,"TNNT3",-0.370328485192255,0.0897848709922468
"1874","chr5",72113061,72113062,"TNPO1",-0.589896255890161,0.00618714415974445
"1875","chr1",175375432,175375433,"TNR",-0.243410670393396,0.287672353251693
"1876","chr7",5467051,5467052,"TNRC18",0.318464885726378,0.183904671044286
"1877","chr12",53440743,53440744,"TNS2",0.22389000080327,0.316522969685773
"1878","chr22",41843313,41843314,"TOB2",0.458877705023564,0.0481308270364703
"1879","chr17",52978119,52978120,"TOM1L1",0.347930913791505,0.132779147362761
"1880","chr6",41754042,41754043,"TOMM6",0.24989746738287,0.302158387835965
"1881","chr8",144442893,144442894,"TOP1MT",-0.20189661391266,0.31254655129869
"1882","chr8",60031198,60031199,"TOX",0.29706937005892,0.216791608841779
"1883","chr16",33239268,33239269,"TP53TG3B",-0.393322125392901,0.0468260263960828
"1884","chr1",3623901,3623902,"TP73",0.317445593007891,0.122037770097042
"1885","chr11",68890366,68890367,"TPCN2",-0.253044290329052,0.268413708553667
"1886","chr8",81083978,81083979,"TPD52",0.394471656617858,0.0767982738702922
"1887","chr19",506239,506240,"TPGS1",-0.266676140510615,0.255724746069175
"1888","chr1",154155675,154155676,"TPM3",0.393424036281179,0.0700692669291017
"1889","chr5",686639,686640,"TPPP",-0.55788098121018,0.00461562531893864
"1890","chr3",127175576,127175577,"TPRA1",0.26009910538499,0.199405964346766
"1891","chr16",1303520,1303521,"TPSD1",0.381062244549046,0.0801660647673046
"1892","chr21",10597281,10597282,"TPTE",-0.447115301859733,0.00708409475236758
"1893","chr3",185655496,185655497,"TRA2B",0.340272554047794,0.0960424583069467
"1894","chr14",103243752,103243753,"TRAF3",0.369514495370191,0.0992316068065475
"1895","chr17",27072440,27072441,"TRAF4",-0.239968996875059,0.282075131419141
"1896","chr1",211500498,211500499,"TRAF5",0.46259287955107,0.0347255040413348
"1897","chr11",36477229,36477230,"TRAF6",0.26287492925863,0.237225509766512
"1898","chr17",7835080,7835081,"TRAPPC1",-0.369875408197918,0.0988763912990093
"1899","chr3",129721688,129721689,"TRH",0.388150477201229,0.100553821812827
"1900","chr12",72667471,72667472,"TRHDE-AS1",-0.330195699999052,0.12385738830596
"1901","chr8",126441907,126441908,"TRIB1",0.498867495714586,0.0181082552801552
"1902","chr20",361917,361918,"TRIB3",0.331020942493404,0.166257873039389
"1903","chr7",28998276,28998277,"TRIL",0.543733939525447,0.0132089171505707
"1904","chr1",155147160,155147161,"TRIM46",-0.322212968124633,0.154309648419913
"1905","chr5",180709564,180709565,"TRIM52-AS1",0.303578175958958,0.193193181504352
"1906","chr8",67026117,67026118,"TRIM55",0.43362267836892,0.049551316761544
"1907","chr4",165941110,165941111,"TRIM60",0.252468747887061,0.203909544016808
"1908","chr1",33646221,33646222,"TRIM62",0.387632086098013,0.0912790730613414
"1909","chr10",104402927,104402928,"TRIM8",0.36642517655812,0.122825892977987
"1910","chr14",51562421,51562422,"TRIM9",0.242407972354839,0.317351307463948
"1911","chr5",14143346,14143347,"TRIO",0.331633856053721,0.0847063751422469
"1912","chr22",38144442,38144443,"TRIOBP",-0.484690965159245,0.0259589620422949
"1913","chr5",926928,926929,"TRIP13",0.317347740015217,0.0998589335635051
"1914","chr3",142443851,142443852,"TRPC1",0.321231936258168,0.16727284090806
"1915","chr11",3602276,3602277,"TRPC2",0.38832374836037,0.0411454047391431
"1916","chr3",150127013,150127014,"TSC22D2",-0.378248977733749,0.100089165478829
"1917","chr17",73513389,73513390,"TSEN54",0.39999313315781,0.0651117523878179
"1918","chr11",76494127,76494128,"TSKU",0.520131838022553,0.0187283880013292
"1919","chr2",122665136,122665137,"TSN",-0.204048851494115,0.374971873045981
"1920","chr8",143371210,143371211,"TSNARE1",0.58662637346173,0.00828800836871694
"1921","chr12",3301722,3301723,"TSPAN9",-0.425050360840506,0.0617323631657202
"1922","chr1",161008342,161008343,"TSTD1",0.259602674307919,0.283137647164615
"1923","chr3",180320093,180320094,"TTC14",-0.333732911066197,0.0956775005922087
"1924","chr5",34839356,34839357,"TTC23L",0.505975923758631,0.0162810868374817
"1925","chr5",40755793,40755794,"TTC33",-0.340667225613721,0.0956327417045862
"1926","chr1",2689867,2689868,"TTC34",0.256316301777647,0.216176935175735
"1927","chr1",55181269,55181270,"TTC4",-0.399347816515531,0.0479650125595344
"1928","chr2",47295523,47295524,"TTC7A",-0.438024203563913,0.0606898405973366
"1929","chr20",36661852,36661853,"TTI1",0.470586110164658,0.0175925118870893
"1930","chr22",43488206,43488207,"TTLL1",-0.268855656697009,0.238611955715354
"1931","chr22",43652760,43652761,"TTLL12",0.27008693265384,0.249463227770911
"1932","chr1",84464531,84464532,"TTLL7",0.250144372855545,0.30166514538192
"1933","chr8",64017341,64017342,"TTPA",-0.283457321247201,0.12903528370844
"1934","chr20",43104702,43104703,"TTPAL",0.369844872474498,0.0823867798903907
"1935","chrY",9930124,9930125,"TTTY23",-0.28439282399352,0.0320298232055527
"1936","chr9",141038859,141038860,"TUBBP5",0.452894149153431,0.0230005566993472
"1937","chr7",19157634,19157635,"TWIST1",-0.23980236738155,0.308519506276034
"1938","chr15",41851179,41851180,"TYRO3",0.444847369395445,0.0563365849100394
"1939","chr19",36236075,36236076,"U2AF1L4",0.37910636223631,0.0992593889796443
"1940","chr19",56165768,56165769,"U2AF2",0.489452399269782,0.0177670479979695
"1941","chr9",138889370,138889371,"UBAC1",-0.304921031610158,0.204305779421445
"1942","chr9",34074830,34074831,"UBAP2",-0.220457375243332,0.241736162692959
"1943","chr16",4943613,4943614,"UBN1",0.364370866039134,0.125099179126395
"1944","chr3",196158766,196158767,"UBXN7",0.419891104865182,0.0167327996143426
"1945","chr6",150263488,150263489,"ULBP2",-0.253264354515185,0.255438991631888
"1946","chr17",19786148,19786149,"ULK2",-0.393509152018204,0.0120007525886075
"1947","chr2",210585219,210585220,"UNC80",0.235705495113941,0.278936409309996
"1948","chr7",1286722,1286723,"UNCX",0.526633359909448,0.011801458298159
"1949","chr16",21964977,21964978,"UQCRC2",0.337816758045248,0.114906039295035
"1950","chr1",45572302,45572303,"UROD",-0.220747894776985,0.149880348526463
"1951","chr3",179370477,179370478,"USP13",0.20660920495035,0.356255200096291
"1952","chr12",62654754,62654755,"USP15",-0.369995947685621,0.0987579624560787
"1953","chr15",63796908,63796909,"USP3",0.509506248034258,0.0183110548519647
"1954","chr16",69166588,69166589,"UTP4",0.388150477201229,0.100553821812827
"1955","chr2",106810403,106810404,"UXS1",-0.282670114156973,0.24096081731564
"1956","chr1",116184970,116184971,"VANGL1",0.503145687868775,0.0280976034529443
"1957","chr1",160370217,160370218,"VANGL2",0.290836469937563,0.149465823040453
"1958","chr9",136844637,136844638,"VAV2",-0.50910283843179,0.0184189141024871
"1959","chr2",71128682,71128683,"VAX2",-0.393138703576423,0.014616920636859
"1960","chr6",43738718,43738719,"VEGFA",0.433061037294713,0.016827870370685
"1961","chr12",95611723,95611724,"VEZT",-0.378391471232017,0.0999509115319562
"1962","chr7",100807896,100807897,"VGF",0.238012384731484,0.298828648984481
"1963","chr6",117586504,117586505,"VGLL2",0.256830886307958,0.236808343765543
"1964","chr7",158964945,158964946,"VIPR2",-0.21556166265888,0.290241206132691
"1965","chr7",55639467,55639468,"VOPP1",0.378391471232017,0.0999509115319562
"1966","chr22",22604538,22604539,"VPREB1",-0.319841649958963,0.181910667318108
"1967","chr9",79793283,79793284,"VPS13A-AS1",0.487913404289107,0.0212447163696087
"1968","chr21",38639616,38639617,"VPS26C",-0.2813241040215,0.243304663960353
"1969","chr8",145653395,145653396,"VPS28",0.509366313885195,0.018348411304059
"1970","chr7",73086572,73086573,"VPS37D",-0.206052829515035,0.334054147921472
"1971","chr3",184530243,184530244,"VPS8",0.323965645398725,0.114141360425801
"1972","chr14",97207778,97207779,"VRK1",0.34924565053602,0.131222226785056
"1973","chr7",54612716,54612717,"VSTM2A",-0.295383755827587,0.182004119791385
"1974","chr20",25065524,25065525,"VSX1",0.384791360928249,0.0938838227958428
"1975","chr14",74692878,74692879,"VSX2",0.201584819456977,0.407907746855374
"1976","chr3",183947944,183947945,"VWA5B2",0.599360582818797,0.005223300297275
"1977","chr7",49813980,49813981,"VWC2",0.282906358054454,0.190865672974536
"1978","chr2",114356058,114356059,"WASH2P",0.655039202523497,0.000380137174552889
"1979","chr15",102506104,102506105,"WASH3P",0.291655719520396,0.176918248004266
"1980","chr12",95097,95098,"WASH8P",-0.385609086739973,0.0763330541249504
"1981","chr9",29005,29006,"WASHC1",-0.44652156769485,0.0424439062818468
"1982","chr7",123388915,123388916,"WASL",0.497547619668586,0.00827375666867372
"1983","chr2",74685066,74685067,"WBP1",0.520327929203138,0.0186759621691475
"1984","chr1",224622074,224622075,"WDR26",0.353990902690615,0.0974853564829464
"1985","chr2",29118191,29118192,"WDR43",0.366103044472505,0.123180410533362
"1986","chr7",151108180,151108181,"WDR86",0.204073948883439,0.388128338254863
"1987","chr7",134896197,134896198,"WDR91",0.366264004271212,0.12300317810269
"1988","chr9",117267188,117267189,"WHRN",-0.532678508633111,0.0188697906510139
"1989","chr7",29846715,29846716,"WIPF3",0.419369631563579,0.00977456433320983
"1990","chr12",49371691,49371692,"WNT1",-0.516172117482077,0.00981984240067413
"1991","chr11",75917831,75917832,"WNT11",0.509603548168443,0.00560553357485398
"1992","chr1",22470240,22470241,"WNT4",0.419023723389333,0.037077736471407
"1993","chr2",219725038,219725039,"WNT6",0.662986652728378,0.00197562289992131
"1994","chr22",46375041,46375042,"WNT7B",0.498583649428804,0.0181845142624007
"1995","chr17",44928600,44928601,"WNT9B",-0.270723209317917,0.262271708718152
"1996","chr17",25680555,25680556,"WSB1",0.396167020523067,0.0553060542953538
"1997","chr11",32456053,32456054,"WT1",0.304123570501589,0.20555173183096
"1998","chr8",56014999,56015000,"XKR4",0.396668643604373,0.0750230010432432
"1999","chr6",43543345,43543346,"XPO5",-0.241401175758606,0.255791864784846
"2000","chr17",48424193,48424194,"XYLT2",-0.566556305989594,0.00741148474650536
"2001","chr12",10874720,10874721,"YBX3",0.377315129226284,0.0523533328860747
"2002","chr3",183415971,183415972,"YEATS2",-0.360553692652457,0.129402023010997
"2003","chr18",828634,828635,"YES1",-0.204426480858448,0.387291402470624
"2004","chr7",75988147,75988148,"YWHAG",0.53275818431306,0.018848659875341
"2005","chr8",101920704,101920705,"YWHAZ",0.237353874347448,0.28751132113004
"2006","chr18",72714629,72714630,"ZADH2",0.253489375170613,0.130066016922634
"2007","chr3",166908329,166908330,"ZBBX",-0.299780248740999,0.212425697699321
"2008","chr20",56168518,56168519,"ZBP1",-0.435569447228928,0.0549064331211068
"2009","chr1",244212822,244212823,"ZBTB18",0.321898153229607,0.094827265910742
"2010","chr19",36193124,36193125,"ZBTB32",-0.299839152425069,0.212331477733745
"2011","chr18",45936143,45936144,"ZBTB7C",0.455021329624751,0.0170897958623095
"2012","chr8",144602485,144602486,"ZC3H3",-0.446454306167832,0.0553465892357429
"2013","chr5",784650,784651,"ZDHHC11",0.454051163089336,0.00286468144001688
"2014","chr14",77591726,77591727,"ZDHHC22",0.222099144602797,0.333233130184525
"2015","chr2",145274886,145274887,"ZEB2",0.237035873225966,0.328523783130943
"2016","chr7",1206521,1206522,"ZFAND2A",0.426144154935569,0.037855768777805
"2017","chr14",24020210,24020211,"ZFHX2",0.340241794749494,0.112159161275389
"2018","chr8",77594281,77594282,"ZFHX4",0.202150843727805,0.36695621187089
"2019","chr14",69260402,69260403,"ZFP36L1",-0.399051562853354,0.0533964481716876
"2020","chr9",115823635,115823636,"ZFP37",-0.262998280227657,0.105747200824332
"2021","chr4",2419828,2419829,"ZFYVE28",0.431265659183115,0.0353687373244199
"2022","chr8",123794707,123794708,"ZHX2",-0.462724996890719,0.0172980321767964
"2023","chr3",147137429,147137430,"ZIC1",-0.241758265113709,0.318690339561922
"2024","chr13",100641508,100641509,"ZIC2",-0.346661661781664,0.134294554933882
"2025","chr3",147111407,147111408,"ZIC4",-0.340702498729746,0.13070434051065
"2026","chr3",178772599,178772600,"ZMAT3",-0.391160245347873,0.0977163261544361
"2027","chr19",44915644,44915645,"ZNF112",0.222168704117329,0.0937041089320033
"2028","chr7",6746034,6746035,"ZNF12",0.428148195102833,0.0596589073659581
"2029","chr3",125093514,125093515,"ZNF148",0.218554046888273,0.237524197807939
"2030","chr14",21572766,21572767,"ZNF219",0.479511226913523,0.0177387088671364
"2031","chr16",32007093,32007094,"ZNF267",-0.217358552469515,0.357290657249419
"2032","chr6",26708880,26708881,"ZNF322",-0.40666831524214,0.0257375069380385
"2033","chr19",58978090,58978091,"ZNF324",0.301591794892581,0.209540561551842
"2034","chr20",44600779,44600780,"ZNF335",0.378248977733749,0.100089165478829
"2035","chr10",64275848,64275849,"ZNF365",-0.329528337454812,0.144639501278784
"2036","chr18",32957324,32957325,"ZNF396",0.558543450911034,0.0129321003725746
"2037","chr19",58987990,58987991,"ZNF446",-0.402735723888538,0.0459306416435247
"2038","chr7",149469099,149469100,"ZNF467",0.470586110164658,0.0175925118870893
"2039","chr1",247492594,247492595,"ZNF496",0.345812121836712,0.146998172995844
"2040","chr3",44743415,44743416,"ZNF502",-0.261298776452313,0.0640104905625808
"2041","chr20",62595177,62595178,"ZNF512B",0.206882971320226,0.395430332871346
"2042","chr19",30866402,30866403,"ZNF536",0.281541194284245,0.242925657734432
"2043","chr19",8892911,8892912,"ZNF558",-0.328876506267702,0.145483404278302
"2044","chr19",42593093,42593094,"ZNF574",0.474913627872579,0.039904701165375
"2045","chr19",56098294,56098295,"ZNF579",0.395411800955078,0.0938077419289956
"2046","chr19",56155300,56155301,"ZNF581",-0.369514495370191,0.0992316068065475
"2047","chr4",50393,50394,"ZNF595",-0.421549836519042,0.0570020554366324
"2048","chr5",124228292,124228293,"ZNF608",0.2054690978417,0.161211945145856
"2049","chr3",40657092,40657093,"ZNF621",-0.421547243060027,0.0402039353078506
"2050","chr5",16436343,16436344,"ZNF622",-0.221635899649758,0.347670934402399
"2051","chr19",56989627,56989628,"ZNF667-AS1",-0.409410729991205,0.0817419534347801
"2052","chr1",249132601,249132602,"ZNF672",0.387979598708598,0.100716688416483
"2053","chr1",151254764,151254765,"ZNF687",0.5095324206282,0.0183040746703085
"2054","chr8",146051983,146051984,"ZNF7",0.441445601402411,0.0584764188105853
"2055","chr8",81786827,81786828,"ZNF704",0.569257419425531,0.00569016264077319
"2056","chr19",57106874,57106875,"ZNF71",0.345024634149736,0.0911955698054775
"2057","chr7",57549488,57549489,"ZNF716",-0.428876088131028,0.0113783788861711
"2058","chr4",53409,53410,"ZNF718",0.480211849093294,0.00625529968612666
"2059","chr19",56631560,56631561,"ZNF787",-0.209306851103572,0.31531370277947
"2060","chr4",146857696,146857697,"ZNF827",0.398715049606288,0.0908505061241245
"2061","chr19",37377716,37377717,"ZNF829",-0.389836696776328,0.0540550262589566
"2062","chr19",37784170,37784171,"ZNF875",0.586882831648956,0.00408863600240224
"2063","chr21",9876267,9876268,NA,-0.390919672046854,0.0184027051877815
