,Blood,Brain,Lung,Skin
3372205,1.0,0.0,0.0,0.0
2784392,1.0,0.0,0.0,0.0
337811,0.0,0.0,0.0,1.0
2168141,1.0,0.0,0.0,0.0
352836,1.0,0.0,0.0,0.0
254021,0.0,0.0,1.0,0.0
341168,0.0,0.0,0.0,1.0
337907,0.0,0.0,0.0,1.0
13505357,0.0,0.0,1.0,0.0
350130,1.0,0.0,0.0,0.0
3104928,1.0,0.0,0.0,0.0
886100,1.0,0.0,0.0,0.0
3168561,1.0,0.0,0.0,0.0
2109697,1.0,0.0,0.0,0.0
14760562,0.0,0.0,1.0,0.0
340583,0.0,0.0,0.0,1.0
2360166,1.0,0.0,0.0,0.0
1284584,0.0,1.0,0.0,0.0
2565977,1.0,0.0,0.0,0.0
1270151,0.0,1.0,0.0,0.0
344858,0.0,0.0,0.0,1.0
1650708,0.0,1.0,0.0,0.0
342851,0.0,0.0,0.0,1.0
2912293,1.0,0.0,0.0,0.0
310248,1.0,0.0,0.0,0.0
1274822,0.0,1.0,0.0,0.0
449353,1.0,0.0,0.0,0.0
1006024,0.0,1.0,0.0,0.0
335937,0.0,0.0,0.0,1.0
2268274,1.0,0.0,0.0,0.0
340798,0.0,0.0,0.0,1.0
315972,1.0,0.0,0.0,0.0
3381388,1.0,0.0,0.0,0.0
268054,1.0,0.0,0.0,0.0
1278177,0.0,1.0,0.0,0.0
341450,0.0,0.0,0.0,1.0
390240,1.0,0.0,0.0,0.0
325494,1.0,0.0,0.0,0.0
2168346,1.0,0.0,0.0,0.0
342415,0.0,0.0,0.0,1.0
13505437,0.0,0.0,1.0,0.0
626327,1.0,0.0,0.0,0.0
2099514,1.0,0.0,0.0,0.0
280285,0.0,1.0,0.0,0.0
473686,1.0,0.0,0.0,0.0
1269718,0.0,1.0,0.0,0.0
343092,0.0,0.0,0.0,1.0
572426,1.0,0.0,0.0,0.0
341756,0.0,0.0,0.0,1.0
1284521,0.0,1.0,0.0,0.0
149651,1.0,0.0,0.0,0.0
1273215,0.0,1.0,0.0,0.0
338814,0.0,0.0,0.0,1.0
146769,1.0,0.0,0.0,0.0
338463,0.0,0.0,0.0,1.0
2364076,0.0,1.0,0.0,0.0
610757,1.0,0.0,0.0,0.0
1273171,0.0,1.0,0.0,0.0
1274866,0.0,1.0,0.0,0.0
336711,0.0,0.0,0.0,1.0
2341711,1.0,0.0,0.0,0.0
344011,0.0,0.0,0.0,1.0
1212038,0.0,1.0,0.0,0.0
1270222,0.0,1.0,0.0,0.0
1273053,0.0,1.0,0.0,0.0
411792,1.0,0.0,0.0,0.0
2536993,1.0,0.0,0.0,0.0
338269,0.0,0.0,0.0,1.0
467234,1.0,0.0,0.0,0.0
2310764,1.0,0.0,0.0,0.0
2101380,1.0,0.0,0.0,0.0
1276997,0.0,1.0,0.0,0.0
1278098,0.0,1.0,0.0,0.0
2166078,1.0,0.0,0.0,0.0
213248,1.0,0.0,0.0,0.0
1286221,0.0,1.0,0.0,0.0
336299,0.0,0.0,0.0,1.0
339447,0.0,0.0,0.0,1.0
1483228,1.0,0.0,0.0,0.0
156449,1.0,0.0,0.0,0.0
1288486,0.0,1.0,0.0,0.0
339005,0.0,0.0,0.0,1.0
341416,0.0,0.0,0.0,1.0
2285583,1.0,0.0,0.0,0.0
1275994,0.0,1.0,0.0,0.0
645973,1.0,0.0,0.0,0.0
339084,0.0,0.0,0.0,1.0
1276757,0.0,1.0,0.0,0.0
3014674,1.0,0.0,0.0,0.0
1276988,0.0,1.0,0.0,0.0
1267868,0.0,1.0,0.0,0.0
1904056,1.0,0.0,0.0,0.0
667790,1.0,0.0,0.0,0.0
1268905,0.0,1.0,0.0,0.0
340182,0.0,0.0,0.0,1.0
344786,0.0,0.0,0.0,1.0
1270729,0.0,1.0,0.0,0.0
1276165,0.0,1.0,0.0,0.0
1284439,0.0,1.0,0.0,0.0
338146,0.0,0.0,0.0,1.0
365120,1.0,0.0,0.0,0.0
1286814,0.0,1.0,0.0,0.0
1270514,0.0,1.0,0.0,0.0
2973026,1.0,0.0,0.0,0.0
337461,0.0,0.0,0.0,1.0
383896,1.0,0.0,0.0,0.0
1275125,0.0,1.0,0.0,0.0
339459,0.0,0.0,0.0,1.0
254480,1.0,0.0,0.0,0.0
1285782,0.0,1.0,0.0,0.0
14770565,0.0,0.0,1.0,0.0
2508554,1.0,0.0,0.0,0.0
336494,0.0,0.0,0.0,1.0
3297547,1.0,0.0,0.0,0.0
149468,0.0,1.0,0.0,0.0
341014,0.0,0.0,0.0,1.0
2251839,1.0,0.0,0.0,0.0
335800,0.0,0.0,0.0,1.0
2117895,1.0,0.0,0.0,0.0
28326,0.0,0.0,1.0,0.0
118627,0.0,0.0,0.0,1.0
9861,1.0,0.0,0.0,0.0
462254,1.0,0.0,0.0,0.0
3218646,1.0,0.0,0.0,0.0
1292700,0.0,1.0,0.0,0.0
339060,0.0,0.0,0.0,1.0
341050,0.0,0.0,0.0,1.0
344512,0.0,0.0,0.0,1.0
1276518,0.0,1.0,0.0,0.0
1299745,0.0,1.0,0.0,0.0
111948,1.0,0.0,0.0,0.0
1278385,0.0,1.0,0.0,0.0
2105544,1.0,0.0,0.0,0.0
339444,0.0,0.0,0.0,1.0
319343,1.0,0.0,0.0,0.0
3125221,1.0,0.0,0.0,0.0
1749069,1.0,0.0,0.0,0.0
4877,1.0,0.0,0.0,0.0
1275055,0.0,1.0,0.0,0.0
1268774,0.0,1.0,0.0,0.0
2866552,1.0,0.0,0.0,0.0
603192,0.0,1.0,0.0,0.0
342884,0.0,0.0,0.0,1.0
340884,0.0,0.0,0.0,1.0
339687,0.0,0.0,0.0,1.0
336176,0.0,0.0,0.0,1.0
320367,1.0,0.0,0.0,0.0
248395,0.0,1.0,0.0,0.0
343112,0.0,0.0,0.0,1.0
654986,1.0,0.0,0.0,0.0
342341,0.0,0.0,0.0,1.0
325233,1.0,0.0,0.0,0.0
2158011,1.0,0.0,0.0,0.0
3138774,1.0,0.0,0.0,0.0
2234117,1.0,0.0,0.0,0.0
3046274,1.0,0.0,0.0,0.0
1276629,0.0,1.0,0.0,0.0
1299012,0.0,1.0,0.0,0.0
343109,0.0,0.0,0.0,1.0
1284830,0.0,1.0,0.0,0.0
336390,0.0,0.0,0.0,1.0
338389,0.0,0.0,0.0,1.0
341258,0.0,0.0,0.0,1.0
481148,1.0,0.0,0.0,0.0
336025,0.0,0.0,0.0,1.0
462253,1.0,0.0,0.0,0.0
1279333,0.0,1.0,0.0,0.0
1285075,0.0,1.0,0.0,0.0
341392,0.0,0.0,0.0,1.0
2881980,1.0,0.0,0.0,0.0
1281363,0.0,1.0,0.0,0.0
1291483,0.0,1.0,0.0,0.0
335854,0.0,0.0,0.0,1.0
1277958,0.0,1.0,0.0,0.0
321837,1.0,0.0,0.0,0.0
267740,0.0,0.0,1.0,0.0
1298973,0.0,1.0,0.0,0.0
338013,0.0,0.0,0.0,1.0
3213045,1.0,0.0,0.0,0.0
657761,1.0,0.0,0.0,0.0
340605,0.0,0.0,0.0,1.0
1298986,0.0,1.0,0.0,0.0
393427,1.0,0.0,0.0,0.0
339857,0.0,0.0,0.0,1.0
344474,0.0,0.0,0.0,1.0
343144,0.0,0.0,0.0,1.0
1275079,0.0,1.0,0.0,0.0
432050,1.0,0.0,0.0,0.0
2489506,1.0,0.0,0.0,0.0
2454870,1.0,0.0,0.0,0.0
4353961,0.0,0.0,1.0,0.0
2401977,1.0,0.0,0.0,0.0
633242,1.0,0.0,0.0,0.0
3183322,1.0,0.0,0.0,0.0
336451,0.0,0.0,0.0,1.0
1280427,0.0,1.0,0.0,0.0
584883,1.0,0.0,0.0,0.0
336799,0.0,0.0,0.0,1.0
2591649,1.0,0.0,0.0,0.0
35107,1.0,0.0,0.0,0.0
337703,0.0,0.0,0.0,1.0
2552715,1.0,0.0,0.0,0.0
2965533,1.0,0.0,0.0,0.0
1276257,0.0,1.0,0.0,0.0
139098,0.0,0.0,0.0,1.0
1278281,0.0,1.0,0.0,0.0
1274860,0.0,1.0,0.0,0.0
1279018,0.0,1.0,0.0,0.0
1550105,1.0,0.0,0.0,0.0
1057597,1.0,0.0,0.0,0.0
3166133,1.0,0.0,0.0,0.0
1273843,0.0,1.0,0.0,0.0
2107185,1.0,0.0,0.0,0.0
1274856,0.0,1.0,0.0,0.0
3007241,1.0,0.0,0.0,0.0
565358,1.0,0.0,0.0,0.0
641136,1.0,0.0,0.0,0.0
2987049,1.0,0.0,0.0,0.0
2916016,1.0,0.0,0.0,0.0
340442,0.0,0.0,0.0,1.0
595315,1.0,0.0,0.0,0.0
3040789,1.0,0.0,0.0,0.0
1285158,0.0,1.0,0.0,0.0
1273766,0.0,1.0,0.0,0.0
74366,0.0,0.0,1.0,0.0
375500,1.0,0.0,0.0,0.0
1268763,0.0,1.0,0.0,0.0
1270747,0.0,1.0,0.0,0.0
125553,1.0,0.0,0.0,0.0
1273534,0.0,1.0,0.0,0.0
1274234,0.0,1.0,0.0,0.0
1292190,0.0,1.0,0.0,0.0
1288132,0.0,1.0,0.0,0.0
343130,0.0,0.0,0.0,1.0
339850,0.0,0.0,0.0,1.0
2183312,1.0,0.0,0.0,0.0
339071,0.0,0.0,0.0,1.0
2133011,1.0,0.0,0.0,0.0
319469,1.0,0.0,0.0,0.0
277056,1.0,0.0,0.0,0.0
3373031,1.0,0.0,0.0,0.0
1285751,0.0,1.0,0.0,0.0
340196,0.0,0.0,0.0,1.0
120767,1.0,0.0,0.0,0.0
3372099,1.0,0.0,0.0,0.0
2725781,1.0,0.0,0.0,0.0
1267833,0.0,1.0,0.0,0.0
342414,0.0,0.0,0.0,1.0
569565,1.0,0.0,0.0,0.0
2668875,1.0,0.0,0.0,0.0
1292701,0.0,1.0,0.0,0.0
1285206,0.0,1.0,0.0,0.0
336248,0.0,0.0,0.0,1.0
3028032,1.0,0.0,0.0,0.0
338691,0.0,0.0,0.0,1.0
1285280,0.0,1.0,0.0,0.0
359098,1.0,0.0,0.0,0.0
1765125,1.0,0.0,0.0,0.0
1276942,0.0,1.0,0.0,0.0
1278304,0.0,1.0,0.0,0.0
336002,0.0,0.0,0.0,1.0
2843558,1.0,0.0,0.0,0.0
3049065,1.0,0.0,0.0,0.0
283057,0.0,1.0,0.0,0.0
2128319,1.0,0.0,0.0,0.0
11786665,0.0,0.0,1.0,0.0
306488,1.0,0.0,0.0,0.0
1273560,0.0,1.0,0.0,0.0
1286213,0.0,1.0,0.0,0.0
2145561,1.0,0.0,0.0,0.0
111958,1.0,0.0,0.0,0.0
1280301,0.0,1.0,0.0,0.0
2530168,1.0,0.0,0.0,0.0
1273105,0.0,1.0,0.0,0.0
633033,1.0,0.0,0.0,0.0
339866,0.0,0.0,0.0,1.0
344021,0.0,0.0,0.0,1.0
338277,0.0,0.0,0.0,1.0
23305,1.0,0.0,0.0,0.0
337940,0.0,0.0,0.0,1.0
42364,1.0,0.0,0.0,0.0
338049,0.0,0.0,0.0,1.0
1997334,1.0,0.0,0.0,0.0
1280053,0.0,1.0,0.0,0.0
336582,0.0,0.0,0.0,1.0
193717,1.0,0.0,0.0,0.0
2965746,1.0,0.0,0.0,0.0
1103492,1.0,0.0,0.0,0.0
1284520,0.0,1.0,0.0,0.0
1277866,0.0,1.0,0.0,0.0
527753,1.0,0.0,0.0,0.0
2167622,1.0,0.0,0.0,0.0
2173417,1.0,0.0,0.0,0.0
13309615,0.0,0.0,1.0,0.0
213237,0.0,1.0,0.0,0.0
1299197,0.0,1.0,0.0,0.0
338643,0.0,0.0,0.0,1.0
2711869,1.0,0.0,0.0,0.0
1273546,0.0,1.0,0.0,0.0
1276345,0.0,1.0,0.0,0.0
2908528,1.0,0.0,0.0,0.0
20603,1.0,0.0,0.0,0.0
2251616,1.0,0.0,0.0,0.0
345056,0.0,0.0,0.0,1.0
2114264,1.0,0.0,0.0,0.0
1298993,0.0,1.0,0.0,0.0
990846,1.0,0.0,0.0,0.0
3390723,1.0,0.0,0.0,0.0
337826,0.0,0.0,0.0,1.0
2301,0.0,0.0,1.0,0.0
298613,1.0,0.0,0.0,0.0
338381,0.0,0.0,0.0,1.0
342446,0.0,0.0,0.0,1.0
2636200,1.0,0.0,0.0,0.0
2249404,1.0,0.0,0.0,0.0
2708488,1.0,0.0,0.0,0.0
2176675,1.0,0.0,0.0,0.0
14389422,0.0,0.0,1.0,0.0
627143,1.0,0.0,0.0,0.0
13233,1.0,0.0,0.0,0.0
2114189,1.0,0.0,0.0,0.0
1281131,0.0,1.0,0.0,0.0
338797,0.0,0.0,0.0,1.0
1276752,0.0,1.0,0.0,0.0
2176181,1.0,0.0,0.0,0.0
468118,1.0,0.0,0.0,0.0
1299008,0.0,1.0,0.0,0.0
3295541,1.0,0.0,0.0,0.0
337771,0.0,0.0,0.0,1.0
340176,0.0,0.0,0.0,1.0
2858404,1.0,0.0,0.0,0.0
3095755,1.0,0.0,0.0,0.0
1276061,0.0,1.0,0.0,0.0
1285057,0.0,1.0,0.0,0.0
3347253,1.0,0.0,0.0,0.0
2480584,1.0,0.0,0.0,0.0
336967,0.0,0.0,0.0,1.0
1297440,0.0,1.0,0.0,0.0
238265,1.0,0.0,0.0,0.0
1077632,1.0,0.0,0.0,0.0
1280577,0.0,1.0,0.0,0.0
651638,1.0,0.0,0.0,0.0
3063386,1.0,0.0,0.0,0.0
625216,1.0,0.0,0.0,0.0
1275905,0.0,1.0,0.0,0.0
2150364,1.0,0.0,0.0,0.0
215534,1.0,0.0,0.0,0.0
336029,0.0,0.0,0.0,1.0
336694,0.0,0.0,0.0,1.0
2855426,1.0,0.0,0.0,0.0
344571,0.0,0.0,0.0,1.0
226817,0.0,1.0,0.0,0.0
593563,1.0,0.0,0.0,0.0
336807,0.0,0.0,0.0,1.0
684974,1.0,0.0,0.0,0.0
2828216,1.0,0.0,0.0,0.0
2539636,1.0,0.0,0.0,0.0
1269876,0.0,1.0,0.0,0.0
2801966,1.0,0.0,0.0,0.0
1253804,1.0,0.0,0.0,0.0
1273898,0.0,1.0,0.0,0.0
2865632,1.0,0.0,0.0,0.0
336534,0.0,0.0,0.0,1.0
1273397,0.0,1.0,0.0,0.0
1277916,0.0,1.0,0.0,0.0
2942209,1.0,0.0,0.0,0.0
336849,0.0,0.0,0.0,1.0
1270592,0.0,1.0,0.0,0.0
437344,1.0,0.0,0.0,0.0
337986,0.0,0.0,0.0,1.0
3466879,1.0,0.0,0.0,0.0
1285404,0.0,1.0,0.0,0.0
344657,0.0,0.0,0.0,1.0
342176,0.0,0.0,0.0,1.0
336612,0.0,0.0,0.0,1.0
335965,0.0,0.0,0.0,1.0
1285315,0.0,1.0,0.0,0.0
3258108,1.0,0.0,0.0,0.0
13023675,0.0,0.0,1.0,0.0
338674,0.0,0.0,0.0,1.0
337705,0.0,0.0,0.0,1.0
340208,0.0,0.0,0.0,1.0
565286,1.0,0.0,0.0,0.0
2646576,1.0,0.0,0.0,0.0
336677,0.0,0.0,0.0,1.0
2965273,1.0,0.0,0.0,0.0
1274691,0.0,1.0,0.0,0.0
1282072,0.0,1.0,0.0,0.0
336774,0.0,0.0,0.0,1.0
1274369,0.0,1.0,0.0,0.0
306558,1.0,0.0,0.0,0.0
1280040,0.0,1.0,0.0,0.0
2308858,1.0,0.0,0.0,0.0
2095459,1.0,0.0,0.0,0.0
340855,0.0,0.0,0.0,1.0
1646882,0.0,0.0,1.0,0.0
2122921,1.0,0.0,0.0,0.0
345149,0.0,0.0,0.0,1.0
320368,1.0,0.0,0.0,0.0
446606,1.0,0.0,0.0,0.0
271483,0.0,1.0,0.0,0.0
3169964,1.0,0.0,0.0,0.0
1280013,0.0,1.0,0.0,0.0
2703201,1.0,0.0,0.0,0.0
513364,1.0,0.0,0.0,0.0
3096588,1.0,0.0,0.0,0.0
337510,0.0,0.0,0.0,1.0
1280657,0.0,1.0,0.0,0.0
1272915,0.0,1.0,0.0,0.0
1284516,0.0,1.0,0.0,0.0
338161,0.0,0.0,0.0,1.0
340044,0.0,0.0,0.0,1.0
341356,0.0,0.0,0.0,1.0
2461493,1.0,0.0,0.0,0.0
335998,0.0,0.0,0.0,1.0
341439,0.0,0.0,0.0,1.0
3261679,1.0,0.0,0.0,0.0
1270503,0.0,1.0,0.0,0.0
2952142,1.0,0.0,0.0,0.0
2127369,1.0,0.0,0.0,0.0
339778,0.0,0.0,0.0,1.0
3133550,1.0,0.0,0.0,0.0
273509,1.0,0.0,0.0,0.0
449840,1.0,0.0,0.0,0.0
2736293,1.0,0.0,0.0,0.0
1274908,0.0,1.0,0.0,0.0
339759,0.0,0.0,0.0,1.0
338275,0.0,0.0,0.0,1.0
2511125,1.0,0.0,0.0,0.0
339852,0.0,0.0,0.0,1.0
2644530,1.0,0.0,0.0,0.0
1273400,0.0,1.0,0.0,0.0
342894,0.0,0.0,0.0,1.0
2962311,1.0,0.0,0.0,0.0
96263,1.0,0.0,0.0,0.0
339297,0.0,0.0,0.0,1.0
54032,1.0,0.0,0.0,0.0
3310069,1.0,0.0,0.0,0.0
3158478,1.0,0.0,0.0,0.0
336354,0.0,0.0,0.0,1.0
3313757,1.0,0.0,0.0,0.0
311028,1.0,0.0,0.0,0.0
3264967,1.0,0.0,0.0,0.0
339309,0.0,0.0,0.0,1.0
99882,0.0,0.0,1.0,0.0
153481,1.0,0.0,0.0,0.0
163546,1.0,0.0,0.0,0.0
14588264,0.0,0.0,1.0,0.0
339788,0.0,0.0,0.0,1.0
1275139,0.0,1.0,0.0,0.0
1277063,0.0,1.0,0.0,0.0
343701,0.0,0.0,0.0,1.0
1280743,0.0,1.0,0.0,0.0
2510416,1.0,0.0,0.0,0.0
1664271,1.0,0.0,0.0,0.0
2133440,1.0,0.0,0.0,0.0
3049238,1.0,0.0,0.0,0.0
338522,0.0,0.0,0.0,1.0
496830,1.0,0.0,0.0,0.0
59060,1.0,0.0,0.0,0.0
312870,1.0,0.0,0.0,0.0
1279476,0.0,1.0,0.0,0.0
1284498,0.0,1.0,0.0,0.0
1280429,0.0,1.0,0.0,0.0
654782,1.0,0.0,0.0,0.0
791090,1.0,0.0,0.0,0.0
2204476,1.0,0.0,0.0,0.0
2698565,1.0,0.0,0.0,0.0
1281657,0.0,1.0,0.0,0.0
1269559,0.0,1.0,0.0,0.0
1299198,0.0,1.0,0.0,0.0
338495,0.0,0.0,0.0,1.0
227013,1.0,0.0,0.0,0.0
211118,1.0,0.0,0.0,0.0
2735443,1.0,0.0,0.0,0.0
622362,1.0,0.0,0.0,0.0
340629,0.0,0.0,0.0,1.0
1270831,0.0,1.0,0.0,0.0
1285748,0.0,1.0,0.0,0.0
710295,1.0,0.0,0.0,0.0
343963,0.0,0.0,0.0,1.0
2222205,1.0,0.0,0.0,0.0
340065,0.0,0.0,0.0,1.0
393476,1.0,0.0,0.0,0.0
1277073,0.0,1.0,0.0,0.0
283163,1.0,0.0,0.0,0.0
1274370,0.0,1.0,0.0,0.0
338406,0.0,0.0,0.0,1.0
338908,0.0,0.0,0.0,1.0
256187,1.0,0.0,0.0,0.0
2848177,1.0,0.0,0.0,0.0
1283852,0.0,1.0,0.0,0.0
2571001,1.0,0.0,0.0,0.0
2454868,1.0,0.0,0.0,0.0
364613,1.0,0.0,0.0,0.0
1268777,0.0,1.0,0.0,0.0
340244,0.0,0.0,0.0,1.0
337392,0.0,0.0,0.0,1.0
339320,0.0,0.0,0.0,1.0
563422,1.0,0.0,0.0,0.0
336167,0.0,0.0,0.0,1.0
1288130,0.0,1.0,0.0,0.0
2848176,1.0,0.0,0.0,0.0
5114,1.0,0.0,0.0,0.0
2098634,1.0,0.0,0.0,0.0
341557,0.0,0.0,0.0,1.0
339160,0.0,0.0,0.0,1.0
1283060,0.0,1.0,0.0,0.0
339834,0.0,0.0,0.0,1.0
14524472,0.0,0.0,1.0,0.0
377430,1.0,0.0,0.0,0.0
336197,0.0,0.0,0.0,1.0
542664,1.0,0.0,0.0,0.0
336700,0.0,0.0,0.0,1.0
1278458,0.0,1.0,0.0,0.0
1280819,0.0,1.0,0.0,0.0
1268213,0.0,1.0,0.0,0.0
1273728,0.0,1.0,0.0,0.0
341017,0.0,0.0,0.0,1.0
16446,1.0,0.0,0.0,0.0
339263,0.0,0.0,0.0,1.0
1280034,0.0,1.0,0.0,0.0
547763,0.0,0.0,1.0,0.0
2182993,1.0,0.0,0.0,0.0
338265,0.0,0.0,0.0,1.0
2179787,1.0,0.0,0.0,0.0
341534,0.0,0.0,0.0,1.0
340369,0.0,0.0,0.0,1.0
336679,0.0,0.0,0.0,1.0
690614,1.0,0.0,0.0,0.0
339278,0.0,0.0,0.0,1.0
673575,1.0,0.0,0.0,0.0
9262324,0.0,0.0,1.0,0.0
337534,0.0,0.0,0.0,1.0
344824,0.0,0.0,0.0,1.0
1270204,0.0,1.0,0.0,0.0
344151,0.0,0.0,0.0,1.0
341247,0.0,0.0,0.0,1.0
213240,0.0,1.0,0.0,0.0
980270,1.0,0.0,0.0,0.0
338898,0.0,0.0,0.0,1.0
282835,1.0,0.0,0.0,0.0
2094601,1.0,0.0,0.0,0.0
1269794,0.0,1.0,0.0,0.0
337804,0.0,0.0,0.0,1.0
506785,1.0,0.0,0.0,0.0
1274932,0.0,1.0,0.0,0.0
165251,1.0,0.0,0.0,0.0
1268170,0.0,1.0,0.0,0.0
1284479,0.0,1.0,0.0,0.0
2108632,1.0,0.0,0.0,0.0
421704,1.0,0.0,0.0,0.0
1277646,0.0,1.0,0.0,0.0
67646,1.0,0.0,0.0,0.0
1253056,1.0,0.0,0.0,0.0
2155621,1.0,0.0,0.0,0.0
340170,0.0,0.0,0.0,1.0
1280355,0.0,1.0,0.0,0.0
337949,0.0,0.0,0.0,1.0
339157,0.0,0.0,0.0,1.0
652478,1.0,0.0,0.0,0.0
2297667,1.0,0.0,0.0,0.0
3047145,1.0,0.0,0.0,0.0
2117961,1.0,0.0,0.0,0.0
2260607,1.0,0.0,0.0,0.0
2365842,0.0,1.0,0.0,0.0
340187,0.0,0.0,0.0,1.0
337788,0.0,0.0,0.0,1.0
344830,0.0,0.0,0.0,1.0
345176,0.0,0.0,0.0,1.0
336918,0.0,0.0,0.0,1.0
2177864,1.0,0.0,0.0,0.0
2677624,1.0,0.0,0.0,0.0
2195955,1.0,0.0,0.0,0.0
36006,1.0,0.0,0.0,0.0
32610,1.0,0.0,0.0,0.0
340221,0.0,0.0,0.0,1.0
863884,0.0,1.0,0.0,0.0
463411,1.0,0.0,0.0,0.0
1849455,1.0,0.0,0.0,0.0
331205,1.0,0.0,0.0,0.0
2304094,1.0,0.0,0.0,0.0
1280430,0.0,1.0,0.0,0.0
335987,0.0,0.0,0.0,1.0
17117,0.0,1.0,0.0,0.0
339750,0.0,0.0,0.0,1.0
2358690,1.0,0.0,0.0,0.0
1282301,0.0,1.0,0.0,0.0
2190333,1.0,0.0,0.0,0.0
337628,0.0,0.0,0.0,1.0
2280003,1.0,0.0,0.0,0.0
338101,0.0,0.0,0.0,1.0
444743,1.0,0.0,0.0,0.0
2123257,1.0,0.0,0.0,0.0
2254107,1.0,0.0,0.0,0.0
346593,1.0,0.0,0.0,0.0
135797,1.0,0.0,0.0,0.0
611033,1.0,0.0,0.0,0.0
1269870,0.0,1.0,0.0,0.0
1276635,0.0,1.0,0.0,0.0
2128318,1.0,0.0,0.0,0.0
2479397,1.0,0.0,0.0,0.0
342489,0.0,0.0,0.0,1.0
1269863,0.0,1.0,0.0,0.0
340057,0.0,0.0,0.0,1.0
337636,0.0,0.0,0.0,1.0
1269682,0.0,1.0,0.0,0.0
1276724,0.0,1.0,0.0,0.0
339090,0.0,0.0,0.0,1.0
1279986,0.0,1.0,0.0,0.0
1270755,0.0,1.0,0.0,0.0
1282278,0.0,1.0,0.0,0.0
340689,0.0,0.0,0.0,1.0
1567942,1.0,0.0,0.0,0.0
582401,1.0,0.0,0.0,0.0
2866376,1.0,0.0,0.0,0.0
338583,0.0,0.0,0.0,1.0
13309612,0.0,0.0,1.0,0.0
339261,0.0,0.0,0.0,1.0
1625590,1.0,0.0,0.0,0.0
3365829,1.0,0.0,0.0,0.0
336049,0.0,0.0,0.0,1.0
344976,0.0,0.0,0.0,1.0
1280580,0.0,1.0,0.0,0.0
340907,0.0,0.0,0.0,1.0
2435401,1.0,0.0,0.0,0.0
1273120,0.0,1.0,0.0,0.0
337894,0.0,0.0,0.0,1.0
2662080,1.0,0.0,0.0,0.0
1299570,0.0,1.0,0.0,0.0
336226,0.0,0.0,0.0,1.0
2947242,1.0,0.0,0.0,0.0
1276018,0.0,1.0,0.0,0.0
3370755,1.0,0.0,0.0,0.0
340045,0.0,0.0,0.0,1.0
339924,0.0,0.0,0.0,1.0
338799,0.0,0.0,0.0,1.0
312868,1.0,0.0,0.0,0.0
2847772,1.0,0.0,0.0,0.0
1285054,0.0,1.0,0.0,0.0
342825,0.0,0.0,0.0,1.0
338483,0.0,0.0,0.0,1.0
340130,0.0,0.0,0.0,1.0
1273431,0.0,1.0,0.0,0.0
340174,0.0,0.0,0.0,1.0
338736,0.0,0.0,0.0,1.0
1272170,0.0,1.0,0.0,0.0
332983,0.0,0.0,0.0,1.0
625729,1.0,0.0,0.0,0.0
3276799,1.0,0.0,0.0,0.0
1267858,0.0,1.0,0.0,0.0
2358890,1.0,0.0,0.0,0.0
566017,1.0,0.0,0.0,0.0
338228,0.0,0.0,0.0,1.0
618498,1.0,0.0,0.0,0.0
1285184,0.0,1.0,0.0,0.0
1298892,0.0,1.0,0.0,0.0
338459,0.0,0.0,0.0,1.0
2368425,1.0,0.0,0.0,0.0
249079,1.0,0.0,0.0,0.0
10258753,0.0,0.0,1.0,0.0
318966,1.0,0.0,0.0,0.0
593946,1.0,0.0,0.0,0.0
3439939,1.0,0.0,0.0,0.0
2152137,1.0,0.0,0.0,0.0
248796,0.0,1.0,0.0,0.0
1280373,0.0,1.0,0.0,0.0
1299679,0.0,1.0,0.0,0.0
337493,0.0,0.0,0.0,1.0
226953,1.0,0.0,0.0,0.0
335931,0.0,0.0,0.0,1.0
1285406,0.0,1.0,0.0,0.0
344624,0.0,0.0,0.0,1.0
341373,0.0,0.0,0.0,1.0
2636731,1.0,0.0,0.0,0.0
476751,1.0,0.0,0.0,0.0
3320159,1.0,0.0,0.0,0.0
2881193,1.0,0.0,0.0,0.0
1270171,0.0,1.0,0.0,0.0
1279612,0.0,1.0,0.0,0.0
2152472,1.0,0.0,0.0,0.0
149461,0.0,1.0,0.0,0.0
174813,1.0,0.0,0.0,0.0
2418086,1.0,0.0,0.0,0.0
2915668,1.0,0.0,0.0,0.0
3199213,1.0,0.0,0.0,0.0
1323924,1.0,0.0,0.0,0.0
2170598,1.0,0.0,0.0,0.0
344191,0.0,0.0,0.0,1.0
2835701,1.0,0.0,0.0,0.0
1197933,1.0,0.0,0.0,0.0
1491168,1.0,0.0,0.0,0.0
1267739,0.0,1.0,0.0,0.0
2956044,1.0,0.0,0.0,0.0
466348,1.0,0.0,0.0,0.0
1997335,1.0,0.0,0.0,0.0
336013,0.0,0.0,0.0,1.0
465482,1.0,0.0,0.0,0.0
25293,1.0,0.0,0.0,0.0
3215364,1.0,0.0,0.0,0.0
338521,0.0,0.0,0.0,1.0
338918,0.0,0.0,0.0,1.0
342917,0.0,0.0,0.0,1.0
1280132,0.0,1.0,0.0,0.0
2101653,1.0,0.0,0.0,0.0
1269116,0.0,1.0,0.0,0.0
479521,1.0,0.0,0.0,0.0
1273253,0.0,1.0,0.0,0.0
343125,0.0,0.0,0.0,1.0
344344,0.0,0.0,0.0,1.0
1272758,0.0,1.0,0.0,0.0
628501,1.0,0.0,0.0,0.0
3348825,1.0,0.0,0.0,0.0
848561,0.0,0.0,1.0,0.0
232127,1.0,0.0,0.0,0.0
3346825,1.0,0.0,0.0,0.0
